,filename,label,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99,embedding_100,embedding_101,embedding_102,embedding_103,embedding_104,embedding_105,embedding_106,embedding_107,embedding_108,embedding_109,embedding_110,embedding_111,embedding_112,embedding_113,embedding_114,embedding_115,embedding_116,embedding_117,embedding_118,embedding_119,embedding_120,embedding_121,embedding_122,embedding_123,embedding_124,embedding_125,embedding_126,embedding_127
176,ecg_window_80_1_1.npz,1,-1.3093821,0.39644706,-0.02667427,-0.7065637,-0.40074348,0.26202774,0.854064,-0.7490587,1.2177517,-0.8336868,1.05793,-0.7564907,0.4052763,0.041024208,-1.1873653,-0.7189987,-0.50930023,0.08687019,1.1549225,-0.041665316,0.6938019,-1.2703562,0.60898995,0.1319933,-0.11187649,-0.07081413,-0.043338776,-0.5030174,-0.11991501,-0.10361862,-0.059202194,0.494524,0.89620185,-0.48709393,-0.38803148,0.124319315,0.5692005,-0.3063717,-0.631253,-0.25107145,-0.5154692,0.5557041,0.76589906,-0.18362713,0.07256317,-1.1660099,0.12648773,-0.91225624,0.5282627,0.16883898,0.854126,-0.9437548,-0.75939083,0.30782223,0.52704954,-0.35278797,-0.67520905,0.44823456,0.25154448,1.0736694,-0.42673445,-1.2170391,0.35809708,1.0745513,-0.5527916,0.41970062,0.05829239,0.55423737,-1.6088753,0.41047668,-1.1981821,-0.3557167,-0.63826704,-0.4039755,0.87705636,-0.88717103,0.7365128,0.12576199,-0.8588377,-0.6414795,-0.39298058,-0.7625971,-0.8954383,0.59586334,0.85937595,-0.1095562,0.7815354,-0.6611481,0.46027756,-0.79328585,-0.6958599,-0.3666706,-0.7744446,0.96691996,0.9539659,-1.2358284,0.46014404,0.23348236,-0.43407214,0.23654556,-0.05972767,0.020148993,-0.13577557,0.30889416,0.73178864,-0.8082776,-0.6413207,0.23625481,-0.61050904,-0.8778095,0.9243207,0.8690338,0.8803859,0.1337738,0.30849457,0.7939415,-0.52547455,0.15962791,-0.29647255,-1.5873079,0.3067398,-1.2421205,0.33603477,-0.33229446,0.41385746,-1.1838617,0.76717424,-0.18824184
177,ecg_window_2_2_0.npz,0,-0.25343287,0.21305656,-0.079811096,0.50931334,0.27537918,-0.14283371,0.6347017,0.42460823,0.18971634,-0.5372505,0.061288834,-0.4132557,0.07765818,-0.98176575,-0.41357303,-0.020616531,0.13589859,-1.3807602,-0.06503916,0.1965251,-0.09524155,1.6683874,-0.41597772,0.055226326,-0.55889034,-0.48319054,0.82064724,0.33564663,0.26514816,0.8253212,1.0553436,-1.0924616,0.1757915,0.7677641,1.1812325,-1.5630044,-0.3888111,-0.836359,-0.2901597,-0.96904415,-0.12546968,-1.1085515,-0.744433,-0.58065987,-0.028167725,0.15062141,0.42035103,0.7173126,-0.064799935,-0.9421263,-0.07291603,-0.5385997,1.291811,-0.89803886,0.927109,0.3715887,1.3222122,-0.61107826,-0.8819866,0.751873,0.85420215,-0.3837031,-0.86065674,0.38241124,1.6424551,0.16310596,1.5858021,0.5624294,2.030312,0.08477402,0.05607319,0.6986847,-0.67432356,0.7195339,0.6670177,1.1903481,-0.2322495,0.67117023,0.7906761,-0.15051651,0.9714627,-0.12718964,-0.6576023,-1.0845222,0.8343477,0.71923923,-0.88849187,1.109972,-1.2125168,0.06951761,1.3090668,-0.81397057,0.27053833,-1.5485331,0.97985196,0.9486885,0.5132313,-0.62745667,0.7751305,-0.7545662,0.10584545,0.7189896,-0.78740597,-0.39626694,0.22073555,-0.48395443,0.24755383,0.7759181,0.029940963,0.36818695,0.3329234,-2.0437012,-0.2734444,1.283329,-0.12185097,-0.5918007,-0.057509422,0.6526413,-0.10303879,-0.49314213,-0.22866058,0.38869512,-0.9013939,0.21537781,-0.77014303,-0.19143343,0.38747978,0.41064918
178,ecg_window_186_2_0.npz,0,0.012510359,0.26207733,0.12916899,0.039425135,0.5143261,-0.19280243,-0.024971485,-0.16449928,0.4235804,-0.40040588,0.0899601,0.027407646,-0.92233133,-0.44957066,-0.43674767,1.1722629,0.5331154,-0.60655594,0.07419777,1.2611027,-0.02098465,0.6385031,-0.75765026,0.390028,0.3858633,-0.47084236,0.48610783,0.5722294,-0.14220428,0.40898514,0.477314,-1.4055872,0.50172234,0.2676201,0.96749353,-0.87358093,-0.29281425,-0.8291302,-0.15437126,-0.42847025,-0.0033636093,-1.270605,-0.18655561,0.43752766,-0.11662674,0.5849414,-0.64134216,0.09904647,-0.22223884,-0.25146198,-0.083213806,-0.2587062,0.22050476,-0.42436123,0.43185854,-0.32923508,1.3903809,-0.62275124,-1.1219125,-0.17789078,0.48866463,-0.2362721,-0.5035076,0.24559855,2.0912752,-0.8712497,0.8200035,0.7070699,0.8307767,-0.3809929,0.03509903,-0.4094391,0.2922759,-0.820714,0.8517344,1.595902,-0.8355875,-0.19760609,0.47859216,-0.073349,1.1858788,0.12428856,-0.032109022,-0.05399704,0.6749301,0.08556175,-0.42301202,0.887249,-0.43823433,-0.19369411,0.24788475,-1.0600471,0.29234505,-0.86198896,0.04641962,1.4713497,-0.16009331,-0.67755127,0.1518507,-0.02467537,-0.10988331,-0.39646935,0.50142574,-0.015028,0.3109064,-0.053572178,-0.8171382,-0.042426467,0.29665875,0.15375137,-0.17105293,-2.3552704,0.22284031,0.91317177,-0.37298203,-0.4100628,-0.92417955,-0.5126877,0.048820496,-0.16449046,0.6153908,-0.24825203,-0.93397903,2.0952873,-0.6362486,-0.25157642,0.67650175,0.6909064
179,ecg_window_196_2_0.npz,0,0.3425461,0.42444217,0.79821205,-0.3687508,-0.2844391,-0.2528267,1.0172639,0.6195698,0.034751654,-1.4394913,-0.17512703,-0.6028509,-1.1228042,-0.99854374,-0.028300762,1.5546899,1.0929222,0.4601307,-0.46108913,0.92998195,-1.8419113,0.28705978,-0.6921302,-0.9117317,0.7125778,0.50541496,0.5635109,-0.49593067,-1.0978775,0.5630989,0.79849243,-0.93275166,1.0047019,-0.08242321,2.0745606,-0.93451357,0.5113659,1.145916,-0.6658957,-1.8824714,-0.72442925,-2.4698594,0.19140191,0.108875275,-0.11318588,0.86788034,-0.6820755,0.05198908,-0.34228033,1.0081787,0.49847412,-0.013386965,-0.7062006,0.528327,0.2703309,-0.7975793,0.29247665,-0.7756481,-1.4424844,-0.8298874,0.233608,0.22295964,1.0967083,-0.27700686,0.512455,-0.6158533,0.7392578,1.8883014,0.94177485,-0.41613388,0.72383213,-0.5286503,0.6753998,-0.7440691,0.34761953,-0.15158653,0.1420424,0.16392517,-0.22310162,1.2516785,1.612649,-0.29140472,-0.08468866,-0.46746826,1.6462731,0.7480202,-1.2990305,1.7202911,-0.10031891,-0.050361633,0.40704346,-0.2967291,0.5551472,-0.32898962,0.13680267,0.33517838,-1.3496456,-1.9022274,0.4011159,-0.69892883,0.5540762,-0.9043633,0.08869934,-0.104598045,0.98085403,-0.090031624,-1.7525887,-0.1823678,1.1402562,1.1681318,-0.48134518,-0.99505997,-0.063663006,0.83063126,-0.46368217,-0.7956104,-0.7151513,0.6108837,0.8931141,0.113678694,-1.2775764,0.23308551,-0.1974659,1.1608047,-1.2257466,0.36272573,0.6221051,1.3963846
180,ecg_window_8_1_1.npz,1,-0.8940947,0.6104947,1.3184485,-0.26785707,-0.32193375,-0.88524246,0.37738132,0.086458206,0.9274442,0.77236176,0.13679314,-0.88177586,-0.04550457,-0.99421406,-1.1488225,-1.1914055,-0.16560364,-0.7730522,0.57437754,-1.2212397,0.53432846,-0.7836695,-0.5374322,0.78936577,0.10657692,0.33478355,1.031743,0.7014723,-0.7427826,0.30397034,-0.013408661,0.510149,1.7027276,0.3661766,-0.12155628,-0.29192305,0.8337965,-0.26643562,-0.095115185,-0.5063256,-0.020124435,1.3228244,-0.08632609,-0.4423585,0.012413025,0.46446133,-0.013837814,-0.11191225,1.1726556,-0.30330706,0.30592918,-1.2928035,1.5322294,-0.55788136,0.56756306,0.433074,-0.0013828278,-0.25828934,-0.26804447,0.86887264,-0.059667826,-1.5012386,-0.3015213,1.0787089,-0.08427191,0.3119414,-0.50267315,0.024741173,-0.27240276,1.3866882,-0.8148413,0.48104668,-0.25162792,0.5137911,0.85653996,-0.6479063,0.41187072,-0.04352951,0.4943154,-0.9734669,-0.35268116,0.492239,-0.35080326,-0.30278015,0.24482393,-0.2519846,0.6899605,0.6019497,-0.86283493,-0.99784756,-0.023143768,-1.3819838,-0.09472942,0.686275,0.60317135,-1.1709728,1.724329,-0.07013893,-0.4306873,0.44647408,0.8018093,-0.2147088,0.026867867,0.08058071,-0.16809559,-0.28562164,-0.12459183,0.60312974,1.1552101,0.26249218,0.28541183,1.5893135,0.7140355,0.013051987,-0.26412582,-0.7987156,-0.92721033,0.80716705,-0.6789856,-0.88443327,0.6565628,-0.6075518,0.7163925,-0.26707077,-0.21186733,-0.8227134,-0.3433547,0.051345408
181,ecg_window_15_0_1.npz,1,-1.1188077,-0.7286241,0.76678705,-0.039951563,-0.19595909,-0.060813904,-0.2618885,0.4799738,1.2595513,-0.132061,0.23969364,0.14657879,-0.8980913,0.7466841,-1.2170782,-0.26602077,-1.713131,0.31300926,1.3165865,-0.35575056,0.6179848,0.24282646,0.87484837,0.7911186,-0.5787487,0.048545837,-0.30263996,-0.9433346,1.2298698,-0.55874634,0.3359108,0.70562553,0.58135605,-0.56247044,-0.7599306,0.48857594,-0.3152275,0.51055527,-0.9462422,0.21715724,-0.34781444,0.34096658,0.5840297,0.7729063,-0.6665344,-0.33630228,0.53056145,0.50599504,-0.3958251,0.9546833,0.8220444,-0.9584868,-0.4502945,0.94203234,0.7789388,0.025938034,-1.6061859,0.33898926,0.11886978,-0.109072685,-0.011973977,-0.52433276,0.6702938,1.0898323,0.042540073,-0.24952817,-0.61999226,-0.056113243,-0.95600796,0.43231583,-1.0165672,-0.52137375,0.42150974,-0.22518253,1.0088642,-1.3895922,0.996119,-0.6217346,-0.5904536,-0.41681862,0.078052044,-0.7140789,0.6710845,0.26891327,-0.11372948,0.23989487,0.19611955,-0.43491554,-0.79637146,-1.4467549,-0.9640198,1.2848644,-0.42666817,1.1330476,-0.21540976,-1.1004772,0.025882721,0.30412006,0.028229713,0.37147522,0.16902065,-0.53919363,-0.9949951,0.79397106,-0.18269205,0.27660322,0.4038205,-0.4327259,-0.46708524,0.60674477,-0.3306923,1.0043716,1.4353981,-0.20309639,0.24664307,1.2878819,-0.22181463,-0.41637993,-0.54987526,-0.77966785,0.73148346,-1.7067425,-0.8696556,-0.8468132,0.35138607,-1.1424227,-0.30268574,-0.020112813
182,ecg_window_221_1_0.npz,0,-1.8250225,0.63268626,-0.45244265,0.28752708,0.021390915,0.31684875,-0.7808037,0.14666271,1.1559088,0.6430931,1.4907808,-0.29235554,0.7173853,-0.030654907,-1.2561812,-0.8990245,-0.35728836,0.037872314,1.4903846,-1.1576465,0.109298706,-0.43424797,0.76823163,-0.10412502,-0.87692356,0.13913345,-0.64532757,-0.32065105,-0.32653427,-0.18626404,1.5326786,-0.012277603,-0.027245283,0.046257973,-1.4456635,0.082713604,-0.12598133,-0.4185791,0.4771006,0.5613867,0.67239356,0.6895056,0.021024538,0.016384125,0.5333977,-1.5796108,-0.2393589,-0.022702932,0.4132712,-0.3102584,-0.34036255,-0.98425066,0.16523886,-0.18365574,0.9983218,0.46327305,-0.35849762,1.1899261,1.045475,1.9661694,0.081151485,-1.4986259,-0.42681313,1.2101595,-0.42784786,1.1924803,0.030392647,-0.11594033,0.06622982,0.1161499,-1.6887608,0.5516777,-1.2220054,0.2350235,0.93502736,-0.93183064,0.40433455,0.28711128,-0.005046129,-1.7518921,-1.2381625,0.16425323,-0.94090426,0.49721336,-0.41663933,0.2912941,0.10605574,-1.02775,-0.12440109,-0.84473705,-0.16547394,-0.3643074,-0.23063183,0.23939386,0.9313121,-0.39234543,0.31144714,0.9134779,-0.12832284,0.6636505,-0.02876854,0.9599395,-0.38309765,0.2928257,0.24505615,-1.126339,1.2650237,0.52081096,-0.07030165,-1.0436726,0.76344776,0.86903,0.9929056,-0.039398193,1.078579,0.32545662,-0.453722,-0.07049751,-0.18764877,-1.5180058,0.08207321,-0.7284434,0.49685478,-0.8400345,0.8349104,-1.3515368,0.7626219,-0.66980284
183,ecg_window_231_1_0.npz,0,-0.55847013,-0.2786156,0.6932597,1.2889726,1.3658886,-0.66667557,-3.0622196,1.721642,1.3261797,1.9538116,1.1124449,1.1341352,-1.1688218,0.5925293,-1.2458905,1.7000475,-0.6952095,1.2617054,1.5952182,-0.16805553,-0.5350609,0.12596226,0.061687708,1.4409599,0.7316022,0.812191,-0.56035614,1.4679413,0.7798462,-1.8734894,0.07816696,-0.12694168,0.50463843,-0.965374,-0.88197947,0.8213701,-0.35428715,1.3198929,2.0720363,1.5967888,-0.03975749,1.2327379,-0.6828381,2.627737,1.9700394,1.4841433,-0.8920784,0.06093788,0.42256632,2.1636896,-0.28451538,-0.1767515,-1.0409994,1.4386396,0.01624918,0.30949783,0.403759,0.61229324,0.44046688,-0.32121468,-0.5642295,-0.44868279,-1.0610962,0.6617868,-1.9092548,-1.5826783,-2.2108126,-0.9288645,0.024953842,-0.18598557,-1.1206284,-0.28118134,1.749888,-0.46082878,1.0265539,-0.8819256,-0.81806374,-2.268817,0.35980654,-2.0949707,-1.5436721,2.2581391,0.07190478,1.7824345,-1.0099449,-2.3664732,-0.35487914,-0.021312714,-0.01681137,-1.7542272,-1.7810535,0.006641388,1.1705685,2.0586598,-1.7601967,2.36664,-1.2152348,0.6624994,-0.26589894,0.2874813,0.10172176,-1.5426012,-0.11020088,0.5937338,-0.47565174,0.8425183,1.0468903,-1.4720209,-0.042344093,0.3352108,-0.3232913,-1.3901939,1.9411988,-0.9750614,0.6273098,-0.63789177,-1.3466582,-1.5369816,-0.3380661,-0.041021347,0.3694992,-1.4410726,2.1232681,0.19550323,1.8215871,-1.2749891,-0.6741128,0.014711201
184,ecg_window_16_1_1.npz,1,-1.2963713,0.55186296,-0.069729805,-0.830454,-0.40908813,-0.046045303,0.9004822,-0.66942406,1.1990721,-0.6521301,0.9397764,-0.9271755,0.36960745,0.0017604828,-1.1976649,-0.7443752,-1.1167068,0.22187805,1.0789475,-0.22067118,0.5153656,-1.026432,0.7476022,-0.11564922,-0.236269,-0.39027596,-0.055225372,-0.8105707,-0.5853462,0.37218094,0.50834656,-0.2293663,1.067909,-0.0061740875,-0.23005342,-0.24738383,1.1353235,-0.39168167,-0.7363055,-0.33259094,-0.828298,0.32921037,1.0832149,-0.40384722,0.18499756,-1.166954,-0.1298809,-1.1063764,0.67803836,0.1629405,1.1975594,-1.0467565,-0.6376734,0.14536,0.5228579,-0.6177311,-1.3258572,0.28556824,-0.004949093,0.9768629,-0.33936137,-1.3744047,0.5966778,1.2184939,-0.15296364,0.5304265,0.121873856,0.666636,-0.8632269,0.85354996,-0.93629265,-0.28795815,-0.87111664,-0.46797848,0.9064183,-0.7476375,0.12951517,0.28096294,-1.0001081,-0.7745266,-0.049349785,-0.67465305,-0.9086431,0.3711834,1.2158322,0.26813602,0.27409554,-0.42043877,-0.035476685,-0.8824158,-0.6631317,-0.5902796,-0.6118908,1.1179336,1.1068587,-0.8657932,0.08405113,-0.18157005,-0.52623093,0.3359928,0.03694153,0.019369602,-0.38482857,0.27084446,0.62169266,-0.93630123,-0.6271801,0.36253512,-0.6672858,-1.2092447,1.0152631,1.5290947,0.7785301,0.61158943,0.3867798,1.042553,-0.4970994,0.5257664,0.16977692,-1.7456479,0.38993073,-1.1456381,0.1341114,0.086582184,0.06799269,-1.1390429,0.82236004,0.2930565
185,ecg_window_147_1_0.npz,0,-0.82287645,0.798993,0.42776442,-0.21043038,-0.42738342,0.22209167,-0.43393135,0.4363575,1.0214508,0.49570465,1.401494,-0.84638786,0.2931857,-0.6795559,-1.1185977,-0.37367535,-0.77664185,0.8368492,1.0798702,-0.86110735,0.62086487,-0.58249474,-0.11626911,1.5119076,-0.31126976,-0.34293938,0.060458183,1.0940819,0.44462967,0.12761688,-0.56827927,0.6776104,0.3282075,-0.3071432,-0.96694756,-0.3437438,0.2806883,1.0638409,0.45467687,0.94159806,0.18699932,2.1192098,-0.57316566,0.40673256,-0.1651535,-0.00046730042,-0.58083344,-0.18055439,0.6079005,-0.83361864,-0.3661747,-0.83395624,0.22071123,0.006822586,0.44220853,0.44093132,0.7157936,0.2729206,0.8225751,0.8736677,0.3406818,-1.1442778,-1.2975101,0.7911191,-0.48038864,0.09371877,-0.5571747,0.22341537,-0.07189369,-0.24794388,-1.3916588,0.26713943,-0.47418165,-0.20292377,0.70353246,0.09414148,0.029012918,-0.25915623,0.64147496,-1.6933403,-0.7745385,0.3077011,-1.0573514,-0.05273056,-0.2178297,-0.55545807,-0.5143361,-0.16782188,-1.2097607,-0.7881117,-0.4532566,-1.1254654,0.5989561,0.71413314,0.48942614,0.047908783,1.0840187,0.77541065,-0.3450793,-0.23545456,0.22170067,0.5609565,0.13933659,0.4635973,0.18958187,-0.4057231,0.8029051,-0.17681527,0.10284996,-0.3265972,0.17462349,0.7085571,0.8163004,0.54895973,0.06092453,0.79416466,-1.0786428,-0.9170742,-0.5370197,-0.97266436,1.9278374,-0.68761784,1.2667103,-0.0027046204,0.6704335,-1.0675607,0.38734245,-0.076521575
186,ecg_window_157_1_0.npz,0,-1.1192807,0.63640046,0.76160383,-0.59152985,0.29731178,0.031093597,0.71895933,0.20538807,0.8713789,-0.23218918,0.47834492,-1.1193008,0.15534496,-0.46181488,-1.17689,0.37841558,-2.2731018,-0.8571911,0.56790113,-0.6159992,0.45461273,-1.1019258,0.059649944,-0.6081743,0.16537857,-0.63391113,0.8497858,-0.27114105,-0.56565475,1.015995,-0.045776367,-0.15000916,1.7531188,0.28162575,-0.07217407,-0.05582905,1.1705084,-0.68014145,-1.1345251,-0.8375341,-0.61329806,0.718402,0.2291723,-0.8923292,-0.55459213,-0.8079896,-0.06988335,-0.4235847,0.8922443,0.2582159,0.46227264,-1.110592,0.86465454,-0.86713696,0.25233984,-0.06597614,-1.0511951,-0.39796448,-0.10392523,0.95914173,-0.5170164,-1.4217846,0.24101448,1.1676276,-0.92165756,0.6790011,-0.14980698,0.5897083,-1.6996899,1.4569206,-0.59904003,0.5444336,-0.5739136,0.20890713,0.58321786,-2.096365,1.599855,-0.035621643,-0.15039968,-0.26914024,0.73937273,-0.23702908,-0.20086288,-0.28952408,0.648026,0.054808617,1.031075,0.40228844,-0.9284744,-0.76411533,-0.73895836,-0.09757805,-0.4860897,0.80737585,1.0027163,-1.0800953,0.99502754,-0.732007,-1.0499852,0.54198647,0.17213345,-0.24400783,-0.008560181,0.231431,0.10023975,-0.79805803,-0.8118739,0.59371054,0.5386951,-0.38274574,0.57524824,2.8648415,0.6435685,0.18803024,-0.32691765,0.26476097,-0.29977274,0.8316479,-0.028341293,-1.2677717,0.8590393,-0.94876045,0.28902817,-0.6093826,-0.7313118,-0.72399855,0.39569616,0.3468387
187,ecg_window_33_2_1.npz,1,-0.051004916,0.20849872,0.8243208,0.36872506,-0.53482056,-0.13636589,0.150352,0.06911278,0.6017206,-0.10681152,-0.0004901886,0.03597927,-1.2304187,-1.0155973,-0.4584905,1.2303462,1.0750504,-0.024837494,0.20066786,0.59210825,-1.1672935,0.14687252,-1.0631341,0.9301214,0.97437954,0.17894173,0.6349268,-0.3400011,-0.17575836,0.10144806,-0.06253815,-0.10515213,1.049547,-0.64485455,1.2588177,-0.96995306,0.25142574,-0.07632637,-0.7911031,-0.86536855,-0.39163053,-1.8169578,0.79787517,1.3081417,-0.3604164,0.5757656,-0.7433281,0.43517923,-0.6020007,0.8832483,-0.5678711,-0.4438933,-0.08987141,0.58747005,0.25249887,-0.108531,1.2011013,-0.34000397,-1.1038699,-0.60893154,0.36162508,-0.28451276,0.26660156,0.13344693,1.2871265,-1.3093338,0.30227947,1.418314,0.1700201,-0.5191574,-0.1774149,-0.68766785,0.58936787,-1.0335875,0.8873379,0.9696026,0.5043156,-0.32137012,-0.2413218,0.07258606,0.81612825,-0.36251736,0.54503477,0.08138847,0.88064575,0.42918968,-0.17761564,0.41887474,0.09560776,-0.57233524,0.09749222,-0.44820595,0.14700031,-0.23513295,-0.06892681,0.06175232,-1.5157452,-1.5841837,0.40926886,0.22743797,0.1125021,-0.93196833,0.8217068,0.31404877,0.69207287,0.18089771,-1.5356565,-0.59701926,1.4539154,0.6885519,-0.66892195,-1.7160378,0.6107936,0.48579788,-0.49759102,-0.7726345,-0.9706969,-0.20005226,0.05358696,0.03324175,0.06925964,-0.51770437,-1.0029583,0.6702843,-0.775815,-0.29282522,0.48870182,0.6287221
188,ecg_window_162_2_0.npz,0,-1.4093586,0.57800406,-0.15804958,0.48127723,0.7258625,-0.57772446,0.775311,1.2081232,0.6162205,-0.8646202,0.57149506,-0.854517,0.74922705,-1.0342941,-0.8168027,1.2545226,-0.51636887,-0.6998558,0.68520594,-0.33239865,0.0598526,-1.4717073,0.57986426,-0.42837048,-0.99458504,0.021055222,0.052108765,-0.48052597,-0.5493622,0.708271,0.9876213,-0.2801857,1.4663978,0.2206955,0.9874811,-0.8434913,0.2208662,1.1984406,-0.63142276,-0.47749138,0.6744989,-1.0536832,-0.33456314,-1.2274795,0.8219528,-1.174427,-0.4149704,0.30768704,-0.754819,-0.5807991,0.213768,-0.97202873,0.7116437,-1.5594912,1.2780442,0.1803093,0.956295,0.21575165,0.8527894,1.1200418,0.13756871,-1.4986719,-0.49962616,1.1333361,0.2601118,1.2013764,0.82144547,-0.05787182,0.8442359,0.5387001,-0.5341711,1.379385,-1.3457084,1.8156805,0.76023483,-0.6731055,0.8953569,1.5379477,-0.32235694,-0.58516884,1.5741072,-0.15967846,0.22370541,-0.47513485,0.77422667,0.73518944,0.5510142,0.20187569,0.43756485,-0.43178988,1.2540417,0.10511303,-1.0212746,-0.6809759,1.4760005,-0.32198334,-0.6749153,-0.36594105,-0.32732427,0.2661972,-0.15947723,0.83617234,0.12947941,-0.5682497,0.19263935,-1.2614553,-1.0239811,1.7777978,0.32079625,0.3439541,1.1606956,-0.35982513,0.3792429,0.49367714,0.5414791,0.72751045,0.077745914,1.0270462,-0.505188,-1.2229419,-0.9957504,-0.13543022,-1.4139805,-1.0500832,-0.38144636,-0.6928582,0.276546,-0.33721864
189,ecg_window_23_2_1.npz,1,-0.73708415,0.75887173,-0.23489094,-1.3282666,-0.63962936,-0.0121097565,1.4207273,-0.31158543,0.4774909,-1.6239395,0.66767406,-1.2072477,0.06458855,-0.57967854,-0.54066384,0.577827,-0.48649597,-0.099975586,0.11252403,0.04087448,0.06061554,-0.9595976,0.5767925,0.075003624,-0.88169,0.08700752,0.15616226,-0.7863846,-0.65794754,0.69753647,-0.19335747,-0.5430374,0.92544866,-0.15895367,0.43271828,-1.5778439,0.51844025,0.033073425,-1.1950272,-0.86832124,0.12357283,-0.75196147,0.5867856,-0.65480995,-0.34023666,-0.60150194,-0.28855324,-0.41769886,-0.3078401,-0.41441107,0.5762863,-0.50823843,-0.26262903,-0.34251213,0.48724127,-0.5615139,0.7350521,-0.04194069,-0.25364256,0.75432205,0.36742115,-0.64112955,0.49455452,0.45524263,0.8069582,0.65218616,0.9934149,1.341373,0.130332,0.09766388,-0.32086468,0.31676674,-0.8608022,-0.44098473,0.523247,0.10262728,0.8732085,1.2948933,0.035662174,0.42710114,1.8093514,-1.3108654,-0.45822585,-0.7989731,1.6538687,1.105793,-0.2582612,0.4415989,-0.41243172,0.009997368,0.86888695,-0.42341232,-0.88412285,-0.26999205,1.4766881,-0.20304298,-0.70285606,-1.0425377,-0.25784683,0.12058449,-0.39205933,0.596648,0.15939426,0.21897411,1.2719078,-0.69880676,-1.6432543,0.816259,0.44191182,0.18756771,0.67509365,0.53722,-0.018445969,1.2968979,-0.12529755,0.82227516,-0.6930928,0.21494675,0.43447113,-0.79202604,-0.39704895,-0.108070254,-1.058857,0.1829834,-0.54142237,-0.31102228,1.3848577,0.6616838
190,ecg_window_172_2_0.npz,0,-1.5422951,0.17288053,-0.75149345,1.3209243,1.4399395,-0.48233223,0.4448409,0.9897256,0.76053286,-1.0305405,0.63530254,-0.47524548,0.673687,-0.34704876,-0.7339415,0.8637414,0.79826355,-0.6986294,0.8589411,-0.8676102,-1.2100525,0.42989445,-0.15495682,-1.0789671,-0.7868366,-0.9633846,0.57887363,-0.45888233,-1.3957291,0.28110886,-0.3406582,-1.0008144,0.4559517,0.7344446,0.7338562,-0.5106373,-0.19929028,-0.25191116,0.21236897,-1.0563354,-0.03259504,-0.58328474,-0.79079247,-0.9839034,1.9332008,-1.1060677,-1.136364,-0.58302665,0.3730141,-1.2847867,-1.7345829,-0.9283166,0.6899724,-1.9298973,0.7786157,0.18384743,0.9115696,0.21717834,0.8158879,1.3187599,0.54037476,-1.1860731,-0.9476242,1.114069,-0.21530151,1.7102653,1.0438395,-0.4438827,1.8417068,0.7406006,-0.5137634,1.3044739,-1.2238917,0.8430271,0.8216183,-1.0883806,0.36312437,1.2316608,0.017862797,-0.61330223,1.185607,0.3714676,-0.0382967,-0.3115406,0.6155195,-0.011838913,0.5384197,-0.07646179,-0.38119888,-0.27139664,1.0444374,-0.3359604,-0.25275326,-1.2867279,1.1821449,1.3520775,-1.7181377,-1.0648556,-0.6961272,-0.6254711,-0.342597,1.3917892,0.29872227,-1.2242804,0.14777565,-1.5893779,-0.25673008,2.0375314,0.6785265,1.0950346,1.4173965,-0.91368866,0.3429308,0.58399963,0.2943802,-0.44676018,-0.22333384,1.0028591,0.8529625,-1.3946033,-1.5025635,0.1355151,-2.1436958,-0.033439636,0.41891527,-0.85770035,0.1182909,-0.14366817
